phone_index,phone,human_grade,ctc_viterbi_lpp,mfa_lpp,ctc_viterbi_start,ctc_viterbi_end,mfa_start,mfa_end,split,utterance,speaker
12,OW,1.8,-0.4933883249759674,-11.670888900756836,2.450701754385965,2.490877192982456,1.78,1.98,train,013620175,1362
13,Z,1.4,-0.32334569096565247,-13.11359691619873,2.551140350877193,2.591315789473684,1.98,2.01,train,013620175,1362
14,D,1.4,-0.0018210508860647678,-12.4031400680542,2.691754385964912,2.7118421052631576,2.01,2.04,train,013620175,1362
15,T,2.0,-0.004895486403256655,-11.093315124511719,3.073421052631579,3.0935087719298244,2.04,2.16,train,013620175,1362
17,B,2.0,-0.00736050121486187,-8.94866943359375,3.354649122807017,3.3948245614035084,3.32,3.38,train,013620175,1362
18,IY,2.0,-0.0017811877187341452,-8.658097267150879,3.455087719298245,3.475175438596491,3.38,3.51,train,013620175,1362
19,G,2.0,-0.010120573453605175,-8.565720558166504,3.6157894736842104,3.6559649122807016,3.51,3.65,train,013620175,1362
20,UH,2.0,-0.1710619032382965,-8.26236629486084,3.736315789473684,3.7564035087719296,3.65,3.77,train,013620175,1362
21,D,2.0,-0.0017279945313930511,-9.74978256225586,3.8568421052631576,3.8769298245614032,3.77,4.03,train,013620175,1362
0,F,2.0,-0.0014421073719859123,-10.344847679138184,0.6619411764705883,0.6819999999999999,0.55,0.7,train,013620184,1362
1,ER,2.0,-0.010428224690258503,-9.391753196716309,0.7822941176470588,0.8023529411764706,0.7,0.84,train,013620184,1362
2,S,2.0,-0.002039873506873846,-4.758760452270508,0.8625294117647059,0.9026470588235294,0.84,0.93,train,013620184,1362
3,T,1.8,-0.7826424837112427,-6.641207695007324,0.9628235294117646,0.9828823529411764,0.93,1.01,train,013620184,1362
4,W,2.0,-7.484175682067871,-13.286908149719238,0.9828823529411764,1.0029411764705882,1.01,1.04,train,013620184,1362
5,AH,2.0,-0.003901727730408311,-8.88907241821289,1.103235294117647,1.1232941176470588,1.04,1.13,train,013620184,1362
6,N,2.0,-7.962075233459473,-11.872515678405762,1.1433529411764705,1.1634117647058824,1.13,1.33,train,013620184,1362
7,AH,1.8,-0.8249445557594299,-9.660065650939941,1.544529411764706,1.5846470588235293,1.36,1.87,train,013620184,1362
8,V,2.0,-0.01060936227440834,-5.65426778793335,1.865470588235294,1.9055882352941176,1.87,1.97,train,013620184,1362
9,DH,2.0,-7.674976825714111,-9.002348899841309,1.9657647058823529,1.9858235294117648,1.97,2.03,train,013620184,1362
10,AH,1.6,-4.4207940101623535,-11.487062454223633,2.146294117647059,2.1663529411764704,2.03,2.22,train,013620184,1362
11,IY,2.0,-0.0022368428763002157,-9.648445129394531,2.387,2.407058823529412,2.26,2.41,train,013620184,1362
12,V,2.0,-0.00291244825348258,-8.384323120117188,2.4471764705882353,2.4872941176470587,2.41,2.46,train,013620184,1362
13,N,2.0,-0.0011004323605448008,-6.655357360839844,2.547470588235294,2.5875882352941177,2.46,2.6,train,013620184,1362
14,IH,2.0,-0.704214334487915,-8.053077697753906,2.6878823529411764,2.7279999999999998,2.6,2.74,train,013620184,1362
15,NG,2.0,-0.24272505939006805,-7.8063201904296875,2.7279999999999998,2.788176470588235,2.74,2.87,train,013620184,1362
0,L,2.0,-0.005875435657799244,-2.4374730587005615,0.6023999999999999,0.6425599999999999,0.59,0.64,train,013620185,1362
1,IH,2.0,-7.447149276733398,-10.755552291870117,0.7228799999999999,0.7429599999999998,0.64,0.8,train,013620185,1362
2,V,2.0,-0.05889759957790375,-0.05889759957790375,0.8031999999999999,0.8433599999999999,0.8,0.85,train,013620185,1362
3,IH,2.0,-3.935347318649292,-8.612430572509766,1.08432,1.1043999999999998,0.85,1.17,train,013620185,1362
4,NG,2.0,-0.35530364513397217,-12.40880298614502,1.12448,1.16464,1.17,1.28,train,013620185,1362
5,IH,2.0,-2.1420300006866455,-9.299951553344727,1.4457599999999997,1.4658399999999998,1.32,1.52,train,013620185,1362
6,N,2.0,-0.23608437180519104,-8.087050437927246,1.5059999999999998,1.5461599999999998,1.52,1.65,train,013620185,1362
7,DH,1.8,-8.1370849609375,-10.555549621582031,1.6264799999999997,1.6465599999999998,1.65,1.69,train,013620185,1362
8,AH,2.0,-8.79276180267334,-11.843254089355469,1.8674399999999998,1.8875199999999996,1.69,1.96,train,013620185,1362
9,B,2.0,-0.07017152011394501,-6.839571475982666,2.06824,2.0883199999999995,2.05,2.09,train,013620185,1362
10,EY,2.0,-0.0017360866768285632,-12.038654327392578,2.2690399999999995,2.2891199999999996,2.09,2.46,train,013620185,1362
11,W,2.0,-8.347249031066895,-10.231786727905273,2.6104,2.6304799999999995,2.56,2.63,train,013620185,1362
12,IH,2.0,-7.894881725311279,-11.2324800491333,2.7710399999999997,2.79112,2.63,2.85,train,013620185,1362
13,TH,2.0,-9.839180946350098,-12.978496551513672,2.8714399999999998,2.8915199999999994,2.85,3.03,train,013620185,1362
14,AH,2.0,-5.453243255615234,-10.519638061523438,3.1324799999999997,3.1525599999999994,3.03,3.18,train,013620185,1362
15,W,2.0,-0.020056158304214478,-5.830453872680664,3.2328799999999998,3.2730399999999995,3.18,3.29,train,013620185,1362
16,IH,0.6,-5.9180803298950195,-9.286767959594727,3.3734399999999996,3.3935199999999996,3.29,3.49,train,013620185,1362
17,N,2.0,-0.006399658042937517,-10.508149147033691,3.4135999999999993,3.4537599999999995,3.49,3.6,train,013620185,1362
18,IH,2.0,-0.8893522620201111,-9.364556312561035,3.7951199999999994,3.8151999999999995,3.66,3.85,train,013620185,1362
19,N,2.0,-0.018614165484905243,-6.612180709838867,3.8352799999999996,3.8754399999999993,3.85,3.93,train,013620185,1362
20,DH,1.8,-7.7590742111206055,-9.996461868286133,3.9356799999999996,3.9557599999999993,3.93,3.98,train,013620185,1362
21,AH,2.0,-0.007361548021435738,-9.847846031188965,4.056159999999999,4.076239999999999,3.98,4.08,train,013620185,1362
22,B,2.0,-9.197443962097168,-11.97881031036377,4.196719999999999,4.216799999999999,4.08,4.21,train,013620185,1362
23,EY,2.0,-0.0036376039497554302,-11.61949348449707,4.357359999999999,4.377439999999999,4.21,4.49,train,013620185,1362
0,W,2.0,-0.007946898229420185,-3.0010476112365723,0.6013824884792626,0.6214285714285713,0.58,0.63,train,013620210,1362
1,EH,2.0,-0.011578315868973732,-7.305250644683838,0.7016129032258064,0.7417050691244239,0.63,0.74,train,013620210,1362
2,L,2.0,-0.001167926355265081,-0.6628014445304871,0.7417050691244239,0.7617511520737326,0.74,0.79,train,013620210,1362
3,K,2.0,-0.001441036001779139,-6.57440185546875,0.8218894009216589,0.8419354838709676,0.79,0.85,train,013620210,1362
4,AH,1.8,-0.025178031995892525,-10.44640064239502,0.9622119815668202,0.9822580645161288,0.85,0.99,train,013620210,1362
5,M,2.0,-0.00215256423689425,-6.936093807220459,1.0023041474654377,1.0423963133640552,0.99,1.14,train,013620210,1362
6,T,2.0,-0.019209308549761772,-8.17004108428955,1.1626728110599076,1.1827188940092164,1.14,1.21,train,013620210,1362
7,UW,2.0,-0.013655931688845158,-8.111212730407715,1.2829493087557602,1.302995391705069,1.21,1.36,train,013620210,1362
8,DH,1.8,-0.059208255261182785,-1.9693553447723389,1.383179723502304,1.4032258064516128,1.36,1.41,train,013620210,1362
9,AH,2.0,-0.3373047113418579,-9.995770454406738,1.5034562211981564,1.5235023041474651,1.41,1.55,train,013620210,1362
10,S,2.0,-0.1223914697766304,-7.444643020629883,1.5836405529953914,1.6036866359447002,1.55,1.63,train,013620210,1362
11,T,2.0,-0.6399123668670654,-9.753419876098633,1.6838709677419352,1.703917050691244,1.63,1.72,train,013620210,1362
12,AA,2.0,-0.11317037045955658,-10.667169570922852,1.8041474654377878,1.8442396313364053,1.72,1.8,train,013620210,1362
13,R,2.0,-0.003996244631707668,-5.2108354568481445,1.8442396313364053,1.864285714285714,1.8,1.9,train,013620210,1362
14,T,2.0,-5.960809707641602,-10.302146911621094,1.944470046082949,1.9645161290322577,1.9,2.02,train,013620210,1362
15,AH,2.0,-0.106730617582798,-10.105045318603516,2.0847926267281105,2.124884792626728,2.02,2.4,train,013620210,1362
16,V,2.0,-0.0023230265360325575,-7.278517246246338,2.4055299539170503,2.445622119815668,2.4,2.57,train,013620210,1362
17,DH,1.8,-9.159268379211426,-11.859068870544434,2.525806451612903,2.545852534562212,2.57,2.61,train,013620210,1362
18,AH,2.0,-8.1173677444458,-11.291838645935059,2.746313364055299,2.766359447004608,2.61,2.84,train,013620210,1362
19,W,2.0,-0.006827406585216522,-4.900923252105713,2.8866359447004606,2.926728110599078,2.87,2.94,train,013620210,1362
20,ER,2.0,-0.013399636372923851,-8.263110160827637,3.0069124423963127,3.0470046082949303,2.94,3.08,train,013620210,1362
21,K,2.0,-0.004891909193247557,-9.621427536010742,3.1472350230414743,3.187327188940092,3.08,3.29,train,013620210,1362
22,W,2.0,-0.3902338147163391,-7.223220348358154,3.327649769585253,3.347695852534562,3.29,3.36,train,013620210,1362
23,IY,2.0,-0.020583825185894966,-6.1886067390441895,3.4278801843317965,3.4479262672811055,3.36,3.51,train,013620210,1362
24,K,2.0,-0.002286710077896714,-9.302367210388184,3.568202764976958,3.6082949308755756,3.51,3.59,train,013620210,1362
0,N,2.0,-0.0031209117732942104,-4.953744888305664,0.584,0.6041379310344828,0.57,0.61,train,013620241,1362
1,IY,2.0,-0.3377300202846527,-7.88929557800293,0.6645517241379311,0.7048275862068966,0.61,0.72,train,013620241,1362
2,D,2.0,-7.76615571975708,-11.372570991516113,0.825655172413793,0.8457931034482759,0.72,0.75,train,013620241,1362
3,T,2.0,-1.5164827108383179,-9.844982147216797,0.9263448275862068,0.9464827586206896,0.75,0.78,train,013620241,1362
5,G,2.0,-0.02390735223889351,-10.851757049560547,1.1881379310344828,1.2284137931034482,0.87,1.22,train,013620241,1362
6,EH,2.0,-5.605626583099365,-12.034683227539062,1.3291034482758621,1.3492413793103448,1.22,1.38,train,013620241,1362
7,T,1.8,-0.0708233118057251,-10.862680435180664,1.4297931034482758,1.4499310344827585,1.38,1.42,train,013620241,1362
8,DH,2.0,-1.1617701053619385,-8.93730354309082,1.570758620689655,1.6110344827586207,1.42,1.61,train,013620241,1362
9,AH,2.0,-7.593607425689697,-10.771442413330078,1.7318620689655173,1.752,1.61,1.82,train,013620241,1362
10,R,2.0,-0.000771939754486084,-4.315673828125,1.8526896551724137,1.8728275862068966,1.82,1.89,train,013620241,1362
11,EH,2.0,-4.993834972381592,-12.182790756225586,1.993655172413793,2.013793103448276,1.89,2.05,train,013620241,1362
12,S,2.0,-5.285181999206543,-8.301900863647461,2.074206896551724,2.1144827586206896,2.05,2.14,train,013620241,1362
13,T,2.0,-1.3778196573257446,-9.446512222290039,2.195034482758621,2.235310344827586,2.14,2.28,train,013620241,1362
0,M,2.0,-0.0010446193628013134,-0.0010446193628013134,0.563027027027027,0.6032432432432433,0.56,0.6,train,013620257,1362
1,EY,2.0,-1.9726845026016235,-9.421744346618652,0.6635675675675676,0.6836756756756757,0.6,0.73,train,013620257,1362
2,K,2.0,-0.9288829565048218,-11.384568214416504,0.7641081081081081,0.7842162162162163,0.73,0.76,train,013620257,1362
3,DH,2.0,-9.333239555358887,-6.672277927398682,0.8646486486486487,0.8847567567567568,0.76,0.79,train,013620257,1362
4,AH,2.0,-4.774160385131836,-10.055534362792969,1.0054054054054054,1.0255135135135136,0.79,1.43,train,013620257,1362
5,R,2.0,-0.003908536396920681,-11.055874824523926,1.085837837837838,1.126054054054054,1.46,1.49,train,013620257,1362
6,AY,2.0,-0.006130462046712637,-9.558015823364258,1.266810810810811,1.286918918918919,1.49,1.56,train,013620257,1362
7,T,1.8,-5.813261032104492,-12.225434303283691,1.3874594594594596,1.4075675675675676,1.56,1.62,train,013620257,1362
8,CH,2.0,-2.1891281604766846,-9.460994720458984,1.648864864864865,1.668972972972973,1.62,1.71,train,013620257,1362
9,OY,2.0,-0.08856856822967529,-10.341970443725586,1.829837837837838,1.849945945945946,1.71,1.91,train,013620257,1362
10,S,2.0,-3.2388498783111572,-9.88894271850586,1.9705945945945946,1.9907027027027027,1.91,2.11,train,013620257,1362
11,P,2.0,-0.00415129866451025,-9.082050323486328,2.5537297297297297,2.573837837837838,2.52,2.57,train,013620257,1362
12,EH,1.8,-1.0921986103057861,-13.56591510772705,2.6743783783783783,2.6944864864864866,2.57,2.66,train,013620257,1362
14,AH,2.0,-0.05806257948279381,-9.92965316772461,2.8754594594594596,2.895567567567568,2.78,2.9,train,013620257,1362
15,N,2.0,-0.0006394725060090423,-4.003170967102051,2.895567567567568,2.935783783783784,2.9,2.97,train,013620257,1362
16,T,2.0,-8.494036674499512,-10.365737915039062,3.0162162162162165,3.0363243243243243,2.97,3.02,train,013620257,1362
17,S,2.0,-6.56759786605835,-10.67082691192627,3.0363243243243243,3.0564324324324326,3.02,3.14,train,013620257,1362
0,D,2.0,-0.0012048374628648162,-7.8418869972229,0.5844615384615385,0.6046153846153847,0.57,0.62,train,013620258,1362
2,Y,2.0,-1.2688758373260498,-5.69371223449707,0.7255384615384616,0.7456923076923077,0.65,0.68,train,013620258,1362
3,UW,2.0,-6.420952320098877,-5.45034122467041,0.8867692307692308,0.9069230769230769,0.68,0.71,train,013620258,1362
4,N,2.0,-0.00158148433547467,-8.493694305419922,0.9472307692307692,0.9875384615384616,0.71,0.74,train,013620258,1362
5,OW,1.8,-0.004965829662978649,-10.888304710388184,1.1286153846153846,1.1487692307692308,0.74,1.19,train,013620258,1362
6,DH,2.0,-7.3649821281433105,-6.4656782150268555,1.2293846153846153,1.2495384615384615,1.19,1.29,train,013620258,1362
7,AH,2.0,-0.7614275813102722,-7.567491054534912,1.3906153846153846,1.4107692307692308,1.29,1.49,train,013620258,1362
9,N,2.0,-7.138165473937988,-9.231650352478027,1.6526153846153846,1.6727692307692308,1.61,1.73,train,013620258,1362
10,S,2.0,-7.056856155395508,-10.340658187866211,1.7533846153846153,1.7936923076923077,1.73,1.84,train,013620258,1362
0,DH,2.0,-1.835322618484497,-6.743445873260498,0.5832402234636871,0.6033519553072626,0.55,0.6,train,013620292,1362
1,AE,2.0,-0.001955146435648203,-11.373174667358398,0.7039106145251397,0.7240223463687151,0.6,0.76,train,013620292,1362
2,T,2.0,-3.3182382583618164,-9.482935905456543,0.8044692737430168,0.8245810055865922,0.76,0.83,train,013620292,1362
3,S,2.0,-4.817458629608154,-7.520537853240967,0.8446927374301676,0.864804469273743,0.83,0.88,train,013620292,1362
4,DH,2.0,-1.8665556907653809,-11.393869400024414,0.9854748603351955,1.005586592178771,0.88,0.92,train,013620292,1362
5,AH,2.0,-7.6828532218933105,-10.472270965576172,1.1865921787709497,1.2067039106145252,0.92,1.32,train,013620292,1362
6,T,2.0,-0.0030157347209751606,-8.387589454650879,1.3675977653631284,1.387709497206704,1.35,1.43,train,013620292,1362
7,R,2.0,-0.011018031276762486,-1.496956467628479,1.4279329608938547,1.4480446927374302,1.43,1.47,train,013620292,1362
8,EY,2.0,-6.602170467376709,-11.779594421386719,1.5083798882681565,1.5284916201117318,1.47,1.55,train,013620292,1362
9,D,2.0,-4.71661901473999,-11.385220527648926,1.588826815642458,1.6089385474860336,1.55,1.73,train,013620292,1362
10,T,2.0,-0.0427863635122776,-4.189631462097168,1.729608938547486,1.7698324022346368,1.73,1.79,train,013620292,1362
11,AY,2.0,-7.561912536621094,-12.973174095153809,1.9307262569832402,1.9508379888268157,1.79,1.95,train,013620292,1362
12,M,2.0,-0.0018496813718229532,-8.463866233825684,1.9910614525139665,2.031284916201117,1.95,2.09,train,013620292,1362
13,AY,2.0,-0.05090968310832977,-12.393888473510742,2.4335195530726255,2.4737430167597765,2.09,2.27,train,013620292,1362
15,S,2.0,-0.012433516792953014,-8.704049110412598,2.7955307262569833,2.815642458100559,2.74,2.84,train,013620292,1362
16,K,2.0,-0.0009542917250655591,-9.700505256652832,2.916201117318436,2.936312849162011,2.84,2.95,train,013620292,1362
0,B,2.0,-0.002483334857970476,-4.584059238433838,0.5618064516129032,0.6019354838709677,0.55,0.6,train,013620361,1362
1,AH,2.0,-0.7225046753883362,-9.957277297973633,0.6621290322580645,0.6821935483870968,0.6,0.72,train,013620361,1362
2,T,2.0,-0.021714556962251663,-9.207611083984375,0.7624516129032258,0.7825161290322581,0.72,0.83,train,013620361,1362
3,IH,2.0,-0.15967988967895508,-11.51642894744873,0.8226451612903226,0.8427096774193549,0.9,1.04,train,013620361,1362
4,T,2.0,-2.384279489517212,-9.424676895141602,1.0634193548387096,1.083483870967742,1.04,1.2,train,013620361,1362
5,W,2.0,-7.07075834274292,-5.930423736572266,1.083483870967742,1.1035483870967742,1.2,1.27,train,013620361,1362
7,Z,2.0,-0.002868319395929575,-8.788935661315918,1.4245806451612903,1.4647096774193549,1.41,1.65,train,013620361,1362
8,S,2.0,-0.14573729038238525,-12.760611534118652,1.5850967741935484,1.625225806451613,1.65,1.72,train,013620361,1362
9,L,2.0,-0.018115365877747536,-5.605136394500732,1.7656774193548388,1.8258709677419356,1.72,1.84,train,013620361,1362
10,OW,2.0,-0.003170008072629571,-9.595766067504883,1.9261935483870967,1.9663225806451612,1.84,2.05,train,013620361,1362
11,W,2.0,-0.0016378812724724412,-0.0016378812724724412,2.0465806451612902,2.0867096774193548,2.05,2.09,train,013620361,1362
12,ER,2.0,-0.9777899980545044,-8.087766647338867,2.166967741935484,2.2070967741935483,2.09,2.25,train,013620361,1362
13,K,1.8,-0.0018682897789403796,-10.693886756896973,2.327483870967742,2.3475483870967744,2.25,2.38,train,013620361,1362
0,DH,2.0,-0.0023501890245825052,-8.836668014526367,0.604,0.6241333333333333,0.55,0.65,train,013620366,1362
1,EH,2.0,-0.1780133694410324,-10.23782730102539,0.7449333333333333,0.7852,0.65,0.83,train,013620366,1362
2,N,2.0,-0.0010097272461280227,-11.26075553894043,0.8053333333333333,0.8456,0.83,1.03,train,013620366,1362
3,HH,2.0,-0.01339954137802124,-0.01339954137802124,1.0872,1.1274666666666666,1.09,1.12,train,013620366,1362
4,IY,2.0,-6.087943077087402,-10.421562194824219,1.1677333333333333,1.1878666666666666,1.12,1.19,train,013620366,1362
5,M,2.0,-0.0009485154878348112,-9.671317100524902,1.2281333333333333,1.2684,1.19,1.35,train,013620366,1362
6,EY,2.0,-0.0016400470631197095,-11.088102340698242,1.4294666666666667,1.4496,1.35,1.48,train,013620366,1362
7,D,2.0,-0.22785910964012146,-10.141403198242188,1.5502666666666667,1.5704,1.48,1.66,train,013620366,1362
8,F,2.0,-0.0023316906299442053,-7.672971248626709,1.7113333333333334,1.7516,1.66,1.76,train,013620366,1362
9,AA,2.0,-0.00285419262945652,-9.429065704345703,1.8925333333333334,1.9327999999999999,1.76,1.93,train,013620366,1362
10,HH,2.0,-0.014371364377439022,-5.688806056976318,2.0536,2.114,1.99,2.12,train,013620366,1362
11,OW,1.8,-0.016147078946232796,-10.917571067810059,2.2146666666666666,2.2348,2.12,2.25,train,013620366,1362
12,M,1.8,-0.018033072352409363,-9.644747734069824,2.2750666666666666,2.3153333333333332,2.25,2.56,train,013620366,1362
0,AY,2.0,-0.05153714492917061,-8.354719161987305,0.7050724637681158,0.7453623188405796,0.58,0.74,train,013720023,1372
1,HH,2.0,-0.003858634503558278,-6.625755310058594,0.8662318840579709,0.9468115942028984,0.74,0.97,train,013720023,1372
2,AE,2.0,-0.004828697070479393,-10.356610298156738,1.0475362318840578,1.0676811594202897,0.97,1.09,train,013720023,1372
3,D,2.0,-0.4479515552520752,-6.152475833892822,1.1079710144927535,1.1482608695652172,1.09,1.13,train,013720023,1372
4,AH,2.0,-5.374671459197998,-10.825549125671387,1.2892753623188404,1.3094202898550724,1.13,1.36,train,013720023,1372
5,G,2.0,-0.0013473490253090858,-6.500276565551758,1.4101449275362317,1.4302898550724636,1.39,1.44,train,013720023,1372
